study,questionnaire,answer_list,value,label,label_de
soep-pretest,pre_2004_online,83,2,Often,Oft
soep-pretest,pre_2004_online,83,3,Sometimes,Manchmal
soep-pretest,pre_2004_online,83,4,Almost never,Fast nie
soep-pretest,pre_2004_online,83,5,Never,Nie
soep-pretest,pre_2004_online,83,6,No answer,keine Angabe
soep-pretest,pre_2004_online,84,-1,No answer,keine Angabe
soep-pretest,pre_2004_online,84,1,Very much,Sehr stark
soep-pretest,pre_2004_online,84,2,Much,Stark
soep-pretest,pre_2004_online,84,3,Not so much,Ein wenig
soep-pretest,pre_2004_online,84,4,Not at all,Gar nicht
soep-pretest,pre_2004_online,85,-1,No answer,keine Angabe
soep-pretest,pre_2004_online,85,1,Regularly,Regelmäßig
soep-pretest,pre_2004_online,85,2,Occasionally,Gelegentlich
soep-pretest,pre_2004_online,85,3,Never,Nie
soep-pretest,pre_2004_online,86,-1,No answer,keine Angabe
soep-pretest,pre_2004_online,86,1,Yes,Ja
soep-pretest,pre_2004_online,86,2,No,Nein
soep-pretest,pre_2004_online,89,-2,No answer,keine Angabe
soep-pretest,pre_2004_online,89,1,Yes,Ja
soep-pretest,pre_2004_online,89,2,No,Nein
soep-pretest,pre_2004_online,90,-2,No answer,keine Angabe
soep-pretest,pre_2004_online,90,1,Number of trips to the doctor's in the last three months,Zahl aller Arztbesuche in den letzten 3 Monaten:
soep-pretest,pre_2004_online,90,2,I haven't gone to the doctor's in the last three months,Keinen Arzt in Anspruch genommen
soep-pretest,pre_2004_online,91,-1,No answer,keine Angabe
soep-pretest,pre_2004_online,91,1,Yes,Ja
soep-pretest,pre_2004_online,91,2,No,Nein
soep-pretest,pre_2004_online,93,-1,No answer,keine Angabe
soep-pretest,pre_2004_online,93,1,"Yes, once","Ja, einmal"
soep-pretest,pre_2004_online,93,2,"Yes, several times","Ja, mehrmals"
soep-pretest,pre_2004_online,93,3,No,Nein
soep-pretest,pre_2004_online,93,4,I was not employed in 2003,War 2003 nicht erwerbstätig
soep-pretest,pre_2004_online,94,-1,No answer,keine Angabe
soep-pretest,pre_2004_online,94,1,No day,Keinen Tag
soep-pretest,pre_2004_online,94,2,days en total,Insgesamt -> Tage:
soep-pretest,pre_2004_online,96,-1,No answer,keine Angabe
soep-pretest,pre_2004_online,96,1,Yes,Ja
soep-pretest,pre_2004_online,96,2,No,Nein
soep-pretest,pre_2004_online,97,-1,No answer,keine Angabe
soep-pretest,pre_2004_online,97,1,Yes,Ja
soep-pretest,pre_2004_online,97,2,No,Nein
soep-pretest,pre_2004_online,98,-1,No answer,keine Angabe
soep-pretest,pre_2004_online,98,1,Yes,Ja
soep-pretest,pre_2004_online,98,2,No,Nein
soep-pretest,pre_2004_online,98,3,I do not have any medical insurance,Bin überhaupt nicht krankenversichert
soep-pretest,pre_2004_online,99,-1,No answer,keine Angabe
soep-pretest,pre_2004_online,99,1,In compulsory health insurance,In einer gesetzlichen Krankenversicherung
soep-pretest,pre_2004_online,99,2,Almost exclusively privately insured,Ausschließlich privat versichert
soep-pretest,pre_2004_online,100,-1,No answer,keine Angabe
soep-pretest,pre_2004_online,100,1,AOK,AOK
soep-pretest,pre_2004_online,100,2,Barmer,Barmer
soep-pretest,pre_2004_online,100,3,DAK,DAK
soep-pretest,pre_2004_online,100,4,TKK,TKK
soep-pretest,pre_2004_online,100,5,IKK,IKK
soep-pretest,pre_2004_online,100,6,KKH,KKH
soep-pretest,pre_2004_online,100,7,GEK,GEK
soep-pretest,pre_2004_online,100,8,Knappschaft,Knappschaft
soep-pretest,pre_2004_online,100,9,LKK,LKK
soep-pretest,pre_2004_online,100,10,Company health insurance,Betriebskrankenkasse und zwar:
soep-pretest,pre_2004_online,100,11,"Other, please state:",Sonstige und zwar:
soep-pretest,pre_2004_online,101,-1,No answer,keine Angabe
soep-pretest,pre_2004_online,101,1,a mandatory paying member,beitragszahlendes Pflichtmitglied
soep-pretest,pre_2004_online,101,2,a volluntary paying member,beitragzahlendes freiwilliges Mitglied
soep-pretest,pre_2004_online,101,3,covered by the insurance of a family member,mitversichertes Familienmitglied
soep-pretest,pre_2004_online,101,4,"insured as pensioner, unemployed, student, or draft soldier or through your community service work (""Zivildienst"")",versichert als Rentner / Arbeitsloser / Student / Wehr- oder Zivildienstleistender?
soep-pretest,pre_2004_online,102,-1,No answer,keine Angabe
soep-pretest,pre_2004_online,102,1,Ja,Ja
soep-pretest,pre_2004_online,102,2,Nein,Nein
soep-pretest,pre_2004_online,103,-1,No answer,keine Angabe
soep-pretest,pre_2004_online,103,1,Euro per month:,Euro pro Monat:
soep-pretest,pre_2004_online,103,2,Don't know,Weiß nicht
soep-pretest,pre_2004_online,105,-1,No answer,keine Angabe
soep-pretest,pre_2004_online,105,1, other family member,Anderes Familienmitglied
soep-pretest,pre_2004_online,105,2,myself,Ich selbst
soep-pretest,pre_2004_online,106,-1,No answer,keine Angabe
soep-pretest,pre_2004_online,106,1,Euro per month:,Euro pro Monat:
soep-pretest,pre_2004_online,106,2,Don't know,Weiß nicht
soep-pretest,pre_2004_online,107,-1,No answer,keine Angabe
soep-pretest,pre_2004_online,107,1,Just for me,Nur ich selbst
soep-pretest,pre_2004_online,107,2,"In additional to myself, number of persons are covered",Außer mir noch weitere Personen -> Anzahl:
soep-pretest,pre_2004_online,108,-1,No answer,keine Angabe
soep-pretest,pre_2004_online,108,1,Ja,Ja
soep-pretest,pre_2004_online,108,2,Nein,Nein
soep-pretest,pre_2004_online,109,-1,No answer,keine Angabe
soep-pretest,pre_2004_online,109,1,Ja,Ja
soep-pretest,pre_2004_online,109,2,Nein,Nein
soep-pretest,pre_2004_online,110,-1,No answer,keine Angabe
soep-pretest,pre_2004_online,110,1,Very much,Sehr stark
soep-pretest,pre_2004_online,110,2,Much,Stark
soep-pretest,pre_2004_online,110,3,Not so much,Nicht so stark
soep-pretest,pre_2004_online,110,4,Not at all,Überhaupt nicht
soep-pretest,pre_2004_online,111,-1,No answer,keine Angabe
soep-pretest,pre_2004_online,111,1,Yes,Ja
soep-pretest,pre_2004_online,111,2,No,Nein
soep-pretest,pre_2004_online,112,1,SPD,SPD
soep-pretest,pre_2004_online,112,2,CDU,CDU
soep-pretest,pre_2004_online,112,3,CSU,CSU
soep-pretest,pre_2004_online,112,4,FDP,FDP
soep-pretest,pre_2004_online,112,5,Bündnis 90/ Grüne,Bündnis 90/ Grüne
soep-pretest,pre_2004_online,112,6,PDS,PDS
soep-pretest,pre_2004_online,112,7,DVU/Republikaner,DVU/Republikaner
soep-pretest,pre_2004_online,112,8,Other,Andere
soep-pretest,pre_2004_online,112_1,-1,No answer,keine Angabe
soep-pretest,pre_2004_online,112_1,1,Very strongly,Sehr stark
soep-pretest,pre_2004_online,112_1,2,Rather strongly,Ziemlich stark
soep-pretest,pre_2004_online,112_1,3,Somewhat,Mäßig
soep-pretest,pre_2004_online,112_1,4,Weakly,Ziemlich schwach
soep-pretest,pre_2004_online,112_1,5,Very weakly,Sehr schwach
soep-pretest,pre_2004_online,113,-1,No answer,keine Angabe
soep-pretest,pre_2004_online,113,1,Very concerned,Große Sorgen
soep-pretest,pre_2004_online,113,2,Somewhat concerned,Einige Sorgen
soep-pretest,pre_2004_online,113,3,Not concerned at all,Keine Sorgen
soep-pretest,pre_2004_online,114,-1,No answer,keine Angabe
soep-pretest,pre_2004_online,114,1,Yes,Ja
soep-pretest,pre_2004_online,114,2,No,Nein
soep-pretest,pre_2004_online,115,-1,No answer,keine Angabe
soep-pretest,pre_2004_online,115,1,"Yes, namely",Ja und zwar:
soep-pretest,pre_2004_online,115,2,No,Nein
soep-pretest,pre_2004_online,116,-1,No answer,keine Angabe
soep-pretest,pre_2004_online,116,1,Since birth,Seit Geburt
soep-pretest,pre_2004_online,116,2,At a later date,Erst später erworben
soep-pretest,pre_2004_online,118,-1,No answer,keine Angabe
soep-pretest,pre_2004_online,118,1,Yes,Ja
soep-pretest,pre_2004_online,118,2,No,Nein
soep-pretest,pre_2004_online,119,-1,No answer,keine Angabe
soep-pretest,pre_2004_online,119,1,"Yes, definitely","Ja, ganz sicher"
soep-pretest,pre_2004_online,119,2,"Yes, probably","Ja, wahrscheinlich"
soep-pretest,pre_2004_online,119,3,Probably not,Eher unwahrscheinlich
soep-pretest,pre_2004_online,119,4,Definitely not,Ganz sicher nicht
soep-pretest,pre_2004_online,120,-1,No answer,keine Angabe
soep-pretest,pre_2004_online,120,1,Often,Häufig
soep-pretest,pre_2004_online,120,2,Seldom,Selten
soep-pretest,pre_2004_online,120,3,Never,Nie
soep-pretest,pre_2004_online,121,-1,No answer,keine Angabe
soep-pretest,pre_2004_online,121,1,only newspapers from your country of origin?,ausschließlich Zeitungen Ihres Herkunftslandes?
soep-pretest,pre_2004_online,121,2,mostly newspapers from your country of origin?,überwiegend Zeitungen Ihres Herkunftslandes?
soep-pretest,pre_2004_online,121,3,both German newspapers and newspapers from your country of origin about equally?,ungefähr gleich häufig solche und deutsche Zeitungen?
soep-pretest,pre_2004_online,121,4,mostly German newspapers?,überwiegend deutsche Zeitungen?
soep-pretest,pre_2004_online,121,5,only German newspapers?,ausschließlich deutsche Zeitungen?
soep-pretest,pre_2004_online,121,6,"Doesn't apply, I don't read newspapers","Trifft nicht zu, lese keine Zeitungen"
soep-pretest,pre_2004_online,122,-1,No answer,keine Angabe
soep-pretest,pre_2004_online,122,1,Yes,Ja
soep-pretest,pre_2004_online,122,2,No,Nein
soep-pretest,pre_2004_online,123,-1,No answer,keine Angabe
soep-pretest,pre_2004_online,123,1,A year at the most,Höchstens noch ein Jahr
soep-pretest,pre_2004_online,123,2,A few years more - How many years?,Noch einige Jahre -> Wie viele Jahre?
soep-pretest,pre_2004_online,123,3,A few years more - Don't know,"Noch einige Jahre, weiß aber nicht wie viele"
soep-pretest,pre_2004_online,124,-1,No answer,keine Angabe
soep-pretest,pre_2004_online,124,1,Yes,Ja
soep-pretest,pre_2004_online,124,2,No,Nein
soep-pretest,pre_2004_online,125,-1,No answer,keine Angabe
soep-pretest,pre_2004_online,125,1,Not at all,Überhaupt nicht
soep-pretest,pre_2004_online,125,2,Up to three weeks,Bis zu 3 Wochen
soep-pretest,pre_2004_online,125,3,One to three months,1 bis 3 Monate
soep-pretest,pre_2004_online,125,4,Four to six months,4 bis 6 Monate
soep-pretest,pre_2004_online,125,5,Longer,Länger
soep-pretest,pre_2004_online,126,-1,No answer,keine Angabe
soep-pretest,pre_2004_online,126,1,"feel at home right away on the first day, as if I hadn't even been away",Ich fühle mich gleich am ersten Tag richtig zuhause; so als wäre ich nie weg gewesen
soep-pretest,pre_2004_online,126,2,I feel at home within a short time,Ich fühle mich ziemlich schnell wieder zuhause
soep-pretest,pre_2004_online,126,3,"At first I feel like a stranger, but after a few days I feel at home","Zunächst fühle ich mich eher als Fremder, erst nach einigen Tagen werde ich wieder heimisch"
soep-pretest,pre_2004_online,126,4,It takes quite a long time until I feel more or less at home,"Es dauert sehr lange, bis ich mich einigermaßen heimisch fühle"
soep-pretest,pre_2004_online,126,5,I feel like a stranger in my own land,Ich fühle mich fremd in meinem Heimatland
soep-pretest,pre_2004_online,127,1,Male,Männlich
soep-pretest,pre_2004_online,127,2,Female,Weiblich
soep-pretest,pre_2004_online,128,-1,No answer,keine Angabe
soep-pretest,pre_2004_online,128,1,"Married, living together with my spouse","Verheiratet, mit Ehepartner zusammenlebend"
soep-pretest,pre_2004_online,128,2,"Married, living (permanently) separated from my spouse","Verheiratet, dauernd getrennt lebend"
soep-pretest,pre_2004_online,128,3,Single,Ledig
soep-pretest,pre_2004_online,128,4,Divorced,Geschieden
soep-pretest,pre_2004_online,128,5,Widowed,Verwitwet
soep-pretest,pre_2004_online,129,-1,No answer,keine Angabe
soep-pretest,pre_2004_online,129,1,Yes,Ja
soep-pretest,pre_2004_online,129,2,No,Nein
soep-pretest,pre_2004_online,129_1,-1,No answer,keine Angabe
soep-pretest,pre_2004_online,129_1,1,Yes,Ja
soep-pretest,pre_2004_online,129_1,2,No,Nein
soep-pretest,pre_2004_online,130,-1,No answer,keine Angabe
soep-pretest,pre_2004_online,130,1,Everyone looks after their own money,Jeder verwaltet sein eigenes Geld
soep-pretest,pre_2004_online,130,2,I look after the money and provide my partner with a share of it,Ich verwalte das ganze Geld und gebe meinem Partner seinen Anteil
soep-pretest,pre_2004_online,130,3,My partner looks after the money and provides me with a share of it,Mein Partner verwaltet das ganze Geld und gibt mir meinen Anteil
soep-pretest,pre_2004_online,130,4,We put the money together and both of us take what we need,"Wir legen das ganze Geld zusammen und jeder nimmt sich, was er/sie braucht"
soep-pretest,pre_2004_online,130,5,"We put a share of the money in together, and both of us keep a share of it for ourselves",Wir legen einen Teil des Geldes zusammen und jeder behält einen Teil für sich
soep-pretest,pre_2004_online,132,-1,No answer,keine Angabe
soep-pretest,pre_2004_online,132,1,1,1
soep-pretest,pre_2004_online,132,2,2,2
soep-pretest,pre_2004_online,132,3,3,3
soep-pretest,pre_2004_online,132,4,4,4
soep-pretest,pre_2004_online,132,5,5,5
soep-pretest,pre_2004_online,132,6,6,6
soep-pretest,pre_2004_online,132,7,7,7
soep-pretest,pre_2004_online,132,8,8,8
soep-pretest,pre_2004_online,132,9,9,9
soep-pretest,pre_2004_online,132,10,10,10
soep-pretest,pre_2004_online,132,11,11,11
soep-pretest,pre_2004_online,132,12,12,12
soep-pretest,pre_2004_online,132,13,13,13
soep-pretest,pre_2004_online,132,14,14,14
soep-pretest,pre_2004_online,132,15,15,15
soep-pretest,pre_2004_online,132,16,16,16
soep-pretest,pre_2004_online,132,17,17,17
soep-pretest,pre_2004_online,132,18,18,18
soep-pretest,pre_2004_online,132,19,19,19
soep-pretest,pre_2004_online,132,20,20,20
soep-pretest,pre_2004_online,133_2,-1,No answer,keine Angabe
soep-pretest,pre_2004_online,133_2,1,lower,kleiner
soep-pretest,pre_2004_online,133_2,2,higher,größer
soep-pretest,pre_2004_online,134,-1,No answer, keine Angabe
soep-pretest,pre_2004_online,134,1,Completely unsatisfied,ganz und gar unzufrieden  0
soep-pretest,pre_2004_online,134,2,1,1
soep-pretest,pre_2004_online,134,3,2,2
soep-pretest,pre_2004_online,134,4,3,3
soep-pretest,pre_2004_online,134,5,4,4
soep-pretest,pre_2004_online,134,6,5,5
soep-pretest,pre_2004_online,134,7,6,6
soep-pretest,pre_2004_online,134,8,7,7
soep-pretest,pre_2004_online,134,9,8,8
soep-pretest,pre_2004_online,134,10,9,9
soep-pretest,pre_2004_online,134,11,Completely satisfied,ganz und gar zufrieden  10
soep-pretest,pre_2004_online,134_1,-1,No answer, keine Angabe -
soep-pretest,pre_2004_online,134_1,1,Completely unsatisfied,ganz und gar unzufrieden  0
soep-pretest,pre_2004_online,134_1,2,1,1
soep-pretest,pre_2004_online,134_1,3,2,2
soep-pretest,pre_2004_online,134_1,4,3,3
soep-pretest,pre_2004_online,134_1,5,4,4
soep-pretest,pre_2004_online,134_1,6,5,5
soep-pretest,pre_2004_online,134_1,7,6,6
soep-pretest,pre_2004_online,134_1,8,7,7
soep-pretest,pre_2004_online,134_1,9,8,8
soep-pretest,pre_2004_online,134_1,10,9,9
soep-pretest,pre_2004_online,134_1,11,Completely satisfied,ganz und gar zufrieden  10
soep-pretest,pre_2005_youth,1,1,Yes,Ja
soep-pretest,pre_2005_youth,1,2,No,Nein
soep-pretest,pre_2005_youth,2,1,"Yes, own room","Ja, eigenes Zimmer"
soep-pretest,pre_2005_youth,2,2,"No, I'm sharing my room with someone","Nein, teile Zimmer mit jemand"
soep-pretest,pre_2005_youth,3,1,Yes,Ja
soep-pretest,pre_2005_youth,3,2,No,Nein
soep-pretest,pre_2005_youth,4,1,Yes,Ja
soep-pretest,pre_2005_youth,4,2,No,Nein
soep-pretest,pre_2005_youth,5,1,as a trainee,als Auszubildender oder Praktikant
soep-pretest,pre_2005_youth,5,2,"as an employee (""full-time"")","als Erwerbstätiger (""hauptberuflich"")"
soep-pretest,pre_2005_youth,5,3,"by jobbing (""part-time"")","oder durch ""Jobben"" (nebenberuflich)?"
soep-pretest,pre_2005_youth,6,1,Yes,Ja
soep-pretest,pre_2005_youth,6,2,No,Nein
soep-pretest,pre_2005_youth,8,1,Out of interest,Aus Interesse an der Tätigkeit
soep-pretest,pre_2005_youth,8,2,Just to earn a few additional euros,Nur um ein paar Euro hinzuzuverdienen
soep-pretest,pre_2005_youth,8,3,Other reasons (neighbourly help etc.),Aus sonstigen Gründen (Nachbarschaftshilfe etc.)
soep-pretest,pre_2005_youth,9,1,Yes,Ja
soep-pretest,pre_2005_youth,9,2,No,Nein
soep-pretest,pre_2005_youth,11,1,"Yes, occasionally","Ja, gelegentlich"
soep-pretest,pre_2005_youth,11,2,"Yes, regularly","Ja, regelmäßig"
soep-pretest,pre_2005_youth,11,3,No,Nein
soep-pretest,pre_2005_youth,11_1,1,"Not to say, quite irregularly","Nicht zu sagen, ganz unregelmäßig"
soep-pretest,pre_2005_youth,12,1,Very important,Sehr wichtig
soep-pretest,pre_2005_youth,12,2,Important,Wichtig
soep-pretest,pre_2005_youth,12,3,Less important,Weniger wichtig
soep-pretest,pre_2005_youth,12,4,Entirely unimportant,Ganz unwichtig
soep-pretest,pre_2005_youth,12,5,Person is not existing,Person ist nicht vorhanden
soep-pretest,pre_2005_youth,13,1,Very often,Sehr häufig
soep-pretest,pre_2005_youth,13,2,Often,Häufig
soep-pretest,pre_2005_youth,13,3,Sometimes,Manchmal
soep-pretest,pre_2005_youth,13,4,Rarely,Selten
soep-pretest,pre_2005_youth,13,5,Never,Nie
soep-pretest,pre_2005_youth,13,6,Person is not existing,Person ist nicht vorhanden
soep-pretest,pre_2005_youth,14,1,Very often,Sehr häufig
soep-pretest,pre_2005_youth,14,2,Often,Häufig
soep-pretest,pre_2005_youth,14,3,Sometimes,Manchmal
soep-pretest,pre_2005_youth,14,4,Rarely,Selten
soep-pretest,pre_2005_youth,14,5,Never,Nie
soep-pretest,pre_2005_youth,14_1,1,Very often,Sehr häufig
soep-pretest,pre_2005_youth,14_1,2,Often,Häufig
soep-pretest,pre_2005_youth,14_1,3,Sometimes,Manchmal
soep-pretest,pre_2005_youth,14_1,4,Rarely,Selten
soep-pretest,pre_2005_youth,14_1,5,Never,Nie
soep-pretest,pre_2005_youth,14_2,1,Very often,Sehr häufig
soep-pretest,pre_2005_youth,14_2,2,Often,Häufig
soep-pretest,pre_2005_youth,14_2,3,Sometimes,Manchmal
soep-pretest,pre_2005_youth,14_2,4,Rarely,Selten
soep-pretest,pre_2005_youth,14_2,5,Never,Nie
soep-pretest,pre_2005_youth,14_3,1,Very often,Sehr häufig
soep-pretest,pre_2005_youth,14_3,2,Often,Häufig
soep-pretest,pre_2005_youth,14_3,3,Sometimes,Manchmal
soep-pretest,pre_2005_youth,14_3,4,Rarely,Selten
soep-pretest,pre_2005_youth,14_3,5,Never,Nie
soep-pretest,pre_2005_youth,14_4,1,Very often,Sehr häufig
soep-pretest,pre_2005_youth,14_4,2,Often,Häufig
soep-pretest,pre_2005_youth,14_4,3,Sometimes,Manchmal
soep-pretest,pre_2005_youth,14_4,4,Rarely,Selten
soep-pretest,pre_2005_youth,14_4,5,Never,Nie
soep-pretest,pre_2005_youth,14_5,1,Very often,Sehr häufig
soep-pretest,pre_2005_youth,14_5,2,Often,Häufig
soep-pretest,pre_2005_youth,14_5,3,Sometimes,Manchmal
soep-pretest,pre_2005_youth,14_5,4,Rarely,Selten
soep-pretest,pre_2005_youth,14_5,5,Never,Nie
soep-pretest,pre_2005_youth,14_6,1,Very often,Sehr häufig
soep-pretest,pre_2005_youth,14_6,2,Often,Häufig
soep-pretest,pre_2005_youth,14_6,3,Sometimes,Manchmal
soep-pretest,pre_2005_youth,14_6,4,Rarely,Selten
soep-pretest,pre_2005_youth,14_6,5,Never,Nie
soep-pretest,pre_2005_youth,14_7,1,Very often,Sehr häufig
